Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Unit_Cost,Sales_Channel,Payment_Method,Salesperson,Sales,Total_Cost,Profit,Profit_Margin
ORD-07058,12/10/2025,Webcam,Accessories,Multan,4,141.96,72.62,Online,Bank Transfer,Zoya,567.84,290.48,277.36,48.84
ORD-03666,4/30/2025,Tablet,Electronics,Rawalpindi,4,727.12,335.5,Online,Cash,Usman,2908.48,1342,1566.48,53.86
ORD-07980,4/18/2025,Office Chair,Furniture,Multan,7,196.61,114.13,Corporate,JazzCash,Usman,1376.27,798.91,577.36,41.95
ORD-00307,4/23/2025,Desk,Furniture,Faisalabad,3,303.03,194.48,Corporate,Debit Card,Hina,909.09,583.44,325.65,35.82
ORD-04791,10/9/2025,Printer,Office,Karachi,9,323.11,152.48,Online,Cash,Ali,2907.99,1372.32,1535.67,52.81
ORD-02357,11/28/2025,Tablet,Electronics,Faisalabad,10,714.87,242.86,Online,Bank Transfer,Sara,7148.7,2428.6,4720.1,66.03
ORD-01928,11/24/2025,Laptop,Electronics,Islamabad,3,1338.58,1030.16,Corporate,Credit Card,Maham,4015.74,3090.48,925.26,23.04
ORD-09351,8/19/2025,Webcam,Accessories,Rawalpindi,7,82.34,68.83,Corporate,Debit Card,Sara,576.38,481.81,94.57,16.41
ORD-03428,2/6/2025,External SSD,Electronics,Karachi,2,145.17,90.02,Retail Store,Debit Card,Maham,290.34,180.04,110.3,37.99
ORD-03639,9/13/2025,Keyboard,Accessories,Islamabad,1,72.45,58.88,Corporate,Debit Card,Hamza,72.45,58.88,13.57,18.73
ORD-01267,3/25/2025,Printer,Office,Faisalabad,4,210.69,159.32,Corporate,Cash,Hina,842.76,637.28,205.48,24.38
ORD-01561,4/20/2025,Printer,Office,Lahore,6,295.71,198.09,Retail Store,JazzCash,Hina,1774.26,1188.54,585.72,33.01
ORD-07180,7/16/2025,Headphones,Accessories,Rawalpindi,4,109.81,72.59,Corporate,Bank Transfer,Ayesha,439.24,290.36,148.88,33.89
ORD-04110,10/12/2025,Desk,Furniture,Rawalpindi,8,531.97,297.56,Retail Store,Debit Card,Hamza,4255.76,2380.48,1875.28,44.06
ORD-07868,2/14/2025,Desk,Furniture,Karachi,5,288.55,193.79,Retail Store,Credit Card,Zoya,1442.75,968.95,473.8,32.84
ORD-04905,10/29/2025,Wireless Mouse,Accessories,Multan,10,66.86,20.53,Retail Store,JazzCash,Hamza,668.6,205.3,463.3,69.29
ORD-07295,10/10/2025,Keyboard,Accessories,Rawalpindi,7,77.54,41.2,Retail Store,Cash,Ayesha,542.78,288.4,254.38,46.87
ORD-00515,2/17/2025,Keyboard,Accessories,Karachi,3,104.06,64.18,Corporate,Debit Card,Hina,312.18,192.54,119.64,38.32
ORD-00895,12/28/2025,Monitor,Electronics,Rawalpindi,7,523.73,260.14,Retail Store,Cash,Maham,3666.11,1820.98,1845.13,50.33
ORD-00022,10/4/2025,Smartphone,Electronics,Islamabad,1,947.52,493.41,Retail Store,Cash,Hina,947.52,493.41,454.11,47.93
ORD-00900,10/20/2025,Office Chair,Furniture,Peshawar,6,328.55,253.25,Retail Store,Bank Transfer,Bilal,1971.3,1519.5,451.8,22.92
ORD-00208,9/3/2025,Laptop,Electronics,Multan,4,1112,926.24,Corporate,JazzCash,Danish,4448,3704.96,743.04,16.71
ORD-00459,10/22/2025,External SSD,Electronics,Islamabad,3,115.91,82.78,Corporate,Bank Transfer,Hamza,347.73,248.34,99.39,28.58
ORD-02431,1/4/2025,Smartphone,Electronics,Multan,3,663.1,333.54,Retail Store,Bank Transfer,Bilal,1989.3,1000.62,988.68,49.7
ORD-08443,1/21/2025,Printer,Office,Multan,6,366.48,226.02,Retail Store,Bank Transfer,Ayesha,2198.88,1356.12,842.76,38.33
ORD-03390,3/7/2025,External SSD,Electronics,Multan,4,95.91,77.05,Online,Cash,Bilal,383.64,308.2,75.44,19.66
ORD-03912,7/13/2025,External SSD,Electronics,Faisalabad,2,273.65,98.24,Retail Store,Debit Card,Hina,547.3,196.48,350.82,64.1
ORD-05384,1/1/2025,Wireless Mouse,Accessories,Peshawar,3,73.71,17.26,Online,Cash,Hamza,221.13,51.78,169.35,76.58
ORD-00553,7/30/2025,Webcam,Accessories,Multan,7,45.57,27.95,Corporate,Credit Card,Hamza,318.99,195.65,123.34,38.67
ORD-03145,3/17/2025,Office Chair,Furniture,Sialkot,10,211.16,100.93,Online,Debit Card,Ayesha,2111.6,1009.3,1102.3,52.2
ORD-06918,3/7/2025,External SSD,Electronics,Rawalpindi,5,242.04,133.3,Retail Store,Credit Card,Sara,1210.2,666.5,543.7,44.93
ORD-02057,1/18/2025,Office Chair,Furniture,Faisalabad,1,218.23,138.92,Corporate,Debit Card,Usman,218.23,138.92,79.31,36.34
ORD-01926,2/20/2025,External SSD,Electronics,Karachi,7,206.17,63.26,Corporate,Debit Card,Bilal,1443.19,442.82,1000.37,69.32
ORD-00635,4/18/2025,Wireless Mouse,Accessories,Faisalabad,8,34.61,20.54,Corporate,Cash,Zoya,276.88,164.32,112.56,40.65
ORD-06083,10/14/2025,Laptop,Electronics,Karachi,1,1148.1,705.85,Corporate,Debit Card,Maham,1148.1,705.85,442.25,38.52
ORD-08509,11/1/2025,External SSD,Electronics,Multan,8,241.65,216.01,Online,JazzCash,Danish,1933.2,1728.08,205.12,10.61
ORD-09290,10/10/2025,Headphones,Accessories,Multan,5,209.21,105.6,Online,Debit Card,Bilal,1046.05,528,518.05,49.52
ORD-09699,9/1/2025,Printer,Office,Multan,8,470.99,192.63,Corporate,Credit Card,Zoya,3767.92,1541.04,2226.88,59.1
ORD-00106,11/7/2025,Desk,Furniture,Peshawar,2,403.27,266.24,Retail Store,Debit Card,Sara,806.54,532.48,274.06,33.98
ORD-03042,12/1/2025,Printer,Office,Multan,7,241.89,205.62,Corporate,JazzCash,Sara,1693.23,1439.34,253.89,14.99
ORD-01710,8/31/2025,Webcam,Accessories,Multan,2,121.15,61.76,Retail Store,Bank Transfer,Maham,242.3,123.52,118.78,49.02
ORD-00090,9/14/2025,Office Chair,Furniture,Faisalabad,6,344.38,230.49,Online,Credit Card,Maham,2066.28,1382.94,683.34,33.07
ORD-07015,9/17/2025,Smartphone,Electronics,Sialkot,1,893.97,641.99,Online,Cash,Sara,893.97,641.99,251.98,28.19
ORD-03175,12/30/2025,Office Chair,Furniture,Peshawar,6,348.24,119.41,Retail Store,Credit Card,Zoya,2089.44,716.46,1372.98,65.71
ORD-00918,3/31/2025,Headphones,Accessories,Peshawar,5,219.81,52.97,Corporate,JazzCash,Sara,1099.05,264.85,834.2,75.9
ORD-07834,1/22/2025,Headphones,Accessories,Peshawar,5,204.78,82.16,Online,Bank Transfer,Maham,1023.9,410.8,613.1,59.88
ORD-06733,2/11/2025,Laptop,Electronics,Sialkot,8,1397.49,1015.67,Corporate,Cash,Sara,11179.92,8125.36,3054.56,27.32
ORD-01950,3/5/2025,Office Chair,Furniture,Sialkot,1,233.82,103.83,Online,Debit Card,Zoya,233.82,103.83,129.99,55.59
ORD-06369,8/12/2025,Wireless Mouse,Accessories,Sialkot,2,76.82,51.08,Corporate,Credit Card,Usman,153.64,102.16,51.48,33.51
ORD-00002,10/5/2025,External SSD,Electronics,Peshawar,8,252.93,76.14,Retail Store,Debit Card,Ayesha,2023.44,609.12,1414.32,69.9
ORD-08033,9/18/2025,Office Chair,Furniture,Multan,5,386.13,112.72,Corporate,Cash,Sara,1930.65,563.6,1367.05,70.81
ORD-06048,6/29/2025,Wireless Mouse,Accessories,Rawalpindi,10,79.51,44.94,Online,Cash,Ali,795.1,449.4,345.7,43.48
ORD-02721,7/17/2025,Laptop,Electronics,Sialkot,3,980.05,662.8,Retail Store,Debit Card,Ali,2940.15,1988.4,951.75,32.37
ORD-09833,5/8/2025,Monitor,Electronics,Multan,4,299.35,162.77,Online,Cash,Bilal,1197.4,651.08,546.32,45.63
ORD-03118,9/11/2025,Laptop,Electronics,Lahore,9,1461.48,1065.53,Retail Store,Credit Card,Hamza,13153.32,9589.77,3563.55,27.09
ORD-09486,1/26/2025,Webcam,Accessories,Islamabad,4,120.22,57.68,Online,Debit Card,Ali,480.88,230.72,250.16,52.02
ORD-03763,4/25/2025,Smartphone,Electronics,Multan,2,569.45,472.25,Online,Debit Card,Maham,1138.9,944.5,194.4,17.07
ORD-00214,4/4/2025,Webcam,Accessories,Faisalabad,6,131.52,60.29,Corporate,Bank Transfer,Usman,789.12,361.74,427.38,54.16
ORD-00779,2/16/2025,Desk,Furniture,Faisalabad,8,253.31,190.6,Corporate,Cash,Ali,2026.48,1524.8,501.68,24.76
ORD-03497,1/18/2025,Office Chair,Furniture,Peshawar,8,181.3,145.16,Corporate,Debit Card,Danish,1450.4,1161.28,289.12,19.93
ORD-08837,4/9/2025,Printer,Office,Karachi,9,294.91,223,Retail Store,Cash,Zoya,2654.19,2007,647.19,24.38
ORD-02044,10/4/2025,Printer,Office,Lahore,1,416.75,152.92,Corporate,JazzCash,Ali,416.75,152.92,263.83,63.31
ORD-05421,2/10/2025,Office Chair,Furniture,Multan,7,236.08,211.55,Retail Store,Cash,Zoya,1652.56,1480.85,171.71,10.39
ORD-06155,12/13/2025,External SSD,Electronics,Sialkot,7,111.37,64.93,Retail Store,Debit Card,Bilal,779.59,454.51,325.08,41.7
ORD-08358,8/28/2025,Tablet,Electronics,Sialkot,2,372.23,324.46,Retail Store,Debit Card,Hamza,744.46,648.92,95.54,12.83
ORD-08727,5/24/2025,Laptop,Electronics,Peshawar,9,1393.5,797.08,Online,Cash,Usman,12541.5,7173.72,5367.78,42.8
ORD-08466,3/16/2025,Printer,Office,Karachi,8,358.57,252.34,Retail Store,Credit Card,Ali,2868.56,2018.72,849.84,29.63
ORD-04168,3/5/2025,Monitor,Electronics,Lahore,9,527.9,209.75,Corporate,Credit Card,Bilal,4751.1,1887.75,2863.35,60.27
ORD-03789,2/11/2025,Desk,Furniture,Faisalabad,1,573.29,416.48,Retail Store,JazzCash,Bilal,573.29,416.48,156.81,27.35
ORD-00584,1/23/2025,Laptop,Electronics,Multan,3,965.69,670.89,Retail Store,Cash,Maham,2897.07,2012.67,884.4,30.53
ORD-09932,10/22/2025,Desk,Furniture,Rawalpindi,10,674.48,299.9,Retail Store,Debit Card,Sara,6744.8,2999,3745.8,55.54
ORD-00698,4/16/2025,Printer,Office,Sialkot,3,320.75,235.64,Online,Bank Transfer,Maham,962.25,706.92,255.33,26.53
ORD-00117,5/24/2025,Desk,Furniture,Peshawar,8,639.46,399.22,Retail Store,Cash,Zoya,5115.68,3193.76,1921.92,37.57
ORD-06645,4/6/2025,Desk,Furniture,Islamabad,10,487.3,277.71,Online,Bank Transfer,Maham,4873,2777.1,2095.9,43.01
ORD-09053,12/23/2025,External SSD,Electronics,Sialkot,8,146.41,64.44,Corporate,Cash,Usman,1171.28,515.52,655.76,55.99
ORD-09972,9/10/2025,Office Chair,Furniture,Faisalabad,6,326.43,229.49,Retail Store,Credit Card,Sara,1958.58,1376.94,581.64,29.7
ORD-08979,5/11/2025,Monitor,Electronics,Faisalabad,3,293.36,253.98,Corporate,Debit Card,Ali,880.08,761.94,118.14,13.42
ORD-01764,6/5/2025,Printer,Office,Islamabad,3,229.01,138.97,Online,Bank Transfer,Sara,687.03,416.91,270.12,39.32
ORD-01876,12/31/2025,Office Chair,Furniture,Islamabad,6,363.7,269.72,Retail Store,Cash,Hina,2182.2,1618.32,563.88,25.84
ORD-03225,6/20/2025,Laptop,Electronics,Sialkot,8,997.63,881.27,Online,Cash,Hina,7981.04,7050.16,930.88,11.66
ORD-00527,5/24/2025,Desk,Furniture,Sialkot,7,694.01,197.42,Retail Store,Credit Card,Danish,4858.07,1381.94,3476.13,71.55
ORD-07726,8/5/2025,Wireless Mouse,Accessories,Peshawar,5,39.9,28.2,Online,Bank Transfer,Ayesha,199.5,141,58.5,29.32
ORD-02947,7/15/2025,Office Chair,Furniture,Sialkot,8,320.38,200.25,Retail Store,Credit Card,Maham,2563.04,1602,961.04,37.5
ORD-04474,7/25/2025,Monitor,Electronics,Faisalabad,9,375.93,172.39,Online,Debit Card,Maham,3383.37,1551.51,1831.86,54.14
ORD-05656,3/8/2025,Wireless Mouse,Accessories,Karachi,2,88.89,29.21,Corporate,Debit Card,Ali,177.78,58.42,119.36,67.14
ORD-06060,2/11/2025,Headphones,Accessories,Rawalpindi,7,92.73,82.55,Corporate,Credit Card,Danish,649.11,577.85,71.26,10.98
ORD-00960,10/4/2025,Headphones,Accessories,Multan,10,148.15,101.97,Online,Debit Card,Maham,1481.5,1019.7,461.8,31.17
ORD-06343,2/19/2025,Wireless Mouse,Accessories,Multan,8,59.84,18.09,Online,JazzCash,Usman,478.72,144.72,334,69.77
ORD-03634,9/8/2025,Office Chair,Furniture,Multan,7,305.16,212.1,Retail Store,Debit Card,Maham,2136.12,1484.7,651.42,30.5
ORD-01051,5/13/2025,Headphones,Accessories,Multan,1,170.33,84.9,Corporate,Cash,Ayesha,170.33,84.9,85.43,50.16
ORD-03381,10/23/2025,Headphones,Accessories,Karachi,4,102.78,56.88,Retail Store,Cash,Hamza,411.12,227.52,183.6,44.66
ORD-03677,7/6/2025,Wireless Mouse,Accessories,Peshawar,9,86.02,11.78,Corporate,Credit Card,Sara,774.18,106.02,668.16,86.31
ORD-05777,7/29/2025,Wireless Mouse,Accessories,Lahore,5,50.26,11.94,Retail Store,Bank Transfer,Usman,251.3,59.7,191.6,76.24
ORD-09136,2/28/2025,Smartphone,Electronics,Multan,2,909.7,721.49,Online,Bank Transfer,Danish,1819.4,1442.98,376.42,20.69
ORD-06574,7/22/2025,Smartphone,Electronics,Faisalabad,5,465.48,316.62,Online,Bank Transfer,Sara,2327.4,1583.1,744.3,31.98
ORD-05180,4/30/2025,Wireless Mouse,Accessories,Islamabad,2,42.61,31.16,Retail Store,Bank Transfer,Danish,85.22,62.32,22.9,26.87
ORD-01608,9/11/2025,Keyboard,Accessories,Islamabad,6,50.22,23.46,Online,JazzCash,Hina,301.32,140.76,160.56,53.29
ORD-03611,9/14/2025,Wireless Mouse,Accessories,Sialkot,2,70.21,43.76,Corporate,Credit Card,Ayesha,140.42,87.52,52.9,37.67
ORD-09779,2/28/2025,Wireless Mouse,Accessories,Peshawar,5,56.79,37.61,Retail Store,Credit Card,Ayesha,283.95,188.05,95.9,33.77
ORD-06636,8/22/2025,Headphones,Accessories,Multan,6,130.32,36.93,Corporate,Debit Card,Danish,781.92,221.58,560.34,71.66
ORD-07012,10/20/2025,Smartphone,Electronics,Faisalabad,4,429.02,317.11,Online,Cash,Bilal,1716.08,1268.44,447.64,26.09
ORD-00792,1/25/2025,Keyboard,Accessories,Rawalpindi,10,90.76,23.12,Corporate,Credit Card,Bilal,907.6,231.2,676.4,74.53
ORD-03057,1/23/2025,Office Chair,Furniture,Sialkot,7,258.45,223.29,Corporate,JazzCash,Ali,1809.15,1563.03,246.12,13.6
ORD-01981,1/30/2025,Webcam,Accessories,Rawalpindi,3,72.82,60.27,Online,Bank Transfer,Maham,218.46,180.81,37.65,17.23
ORD-03599,1/2/2025,Desk,Furniture,Sialkot,5,310.69,241.93,Corporate,Cash,Ali,1553.45,1209.65,343.8,22.13
ORD-00934,3/22/2025,Keyboard,Accessories,Sialkot,7,75.61,62.02,Retail Store,Debit Card,Ali,529.27,434.14,95.13,17.97
ORD-07425,5/7/2025,External SSD,Electronics,Peshawar,6,154.94,62.14,Retail Store,Cash,Ali,929.64,372.84,556.8,59.89
ORD-05627,3/8/2025,Webcam,Accessories,Faisalabad,2,101.97,27.51,Retail Store,Credit Card,Zoya,203.94,55.02,148.92,73.02
ORD-01683,4/28/2025,Laptop,Electronics,Peshawar,4,1322.95,1038.97,Online,Credit Card,Ayesha,5291.8,4155.88,1135.92,21.47
ORD-04180,11/24/2025,Smartphone,Electronics,Multan,1,352.34,238.4,Retail Store,Cash,Ayesha,352.34,238.4,113.94,32.34
ORD-06447,12/1/2025,Wireless Mouse,Accessories,Rawalpindi,10,40.45,32.08,Online,Credit Card,Hina,404.5,320.8,83.7,20.69
ORD-04117,1/7/2025,Monitor,Electronics,Rawalpindi,4,490.02,379.23,Online,Debit Card,Maham,1960.08,1516.92,443.16,22.61
ORD-00989,6/24/2025,Headphones,Accessories,Karachi,8,65.61,54.11,Online,JazzCash,Maham,524.88,432.88,92,17.53
ORD-02897,7/20/2025,Printer,Office,Rawalpindi,4,233.25,177.16,Retail Store,Cash,Danish,933,708.64,224.36,24.05
ORD-03779,2/9/2025,Webcam,Accessories,Sialkot,8,123.17,65.24,Corporate,Debit Card,Hina,985.36,521.92,463.44,47.03
ORD-05659,1/5/2025,External SSD,Electronics,Lahore,6,102.13,91.22,Corporate,Credit Card,Bilal,612.78,547.32,65.46,10.68
ORD-03094,12/22/2025,Monitor,Electronics,Faisalabad,9,425.78,343.81,Online,Bank Transfer,Maham,3832.02,3094.29,737.73,19.25
ORD-03156,2/17/2025,Office Chair,Furniture,Sialkot,3,334.11,299.78,Retail Store,Bank Transfer,Hina,1002.33,899.34,102.99,10.28
ORD-01824,3/1/2025,External SSD,Electronics,Faisalabad,2,273.44,162.33,Retail Store,Credit Card,Maham,546.88,324.66,222.22,40.63
ORD-09643,11/18/2025,Tablet,Electronics,Islamabad,2,405.8,279.12,Corporate,Debit Card,Bilal,811.6,558.24,253.36,31.22
ORD-01099,10/2/2025,Tablet,Electronics,Peshawar,5,499.33,181.51,Corporate,JazzCash,Maham,2496.65,907.55,1589.1,63.65
ORD-02845,2/20/2025,Printer,Office,Karachi,4,181.26,156.54,Corporate,Debit Card,Hamza,725.04,626.16,98.88,13.64
ORD-03343,5/31/2025,Monitor,Electronics,Faisalabad,1,323.06,235.6,Retail Store,Credit Card,Bilal,323.06,235.6,87.46,27.07
ORD-00039,6/2/2025,Wireless Mouse,Accessories,Karachi,6,68.6,36.15,Corporate,JazzCash,Ali,411.6,216.9,194.7,47.3
ORD-06541,12/13/2025,Printer,Office,Islamabad,10,454.78,299.98,Corporate,Cash,Danish,4547.8,2999.8,1548,34.04
ORD-09368,9/2/2025,Printer,Office,Sialkot,2,397.56,263.7,Corporate,Cash,Hamza,795.12,527.4,267.72,33.67
ORD-03357,7/30/2025,Office Chair,Furniture,Rawalpindi,9,306.05,147.66,Retail Store,Credit Card,Ali,2754.45,1328.94,1425.51,51.75
ORD-07814,10/18/2025,Office Chair,Furniture,Multan,4,239.29,167.25,Corporate,Credit Card,Ali,957.16,669,288.16,30.11
ORD-08221,10/29/2025,Webcam,Accessories,Rawalpindi,9,118.19,32.6,Corporate,JazzCash,Hina,1063.71,293.4,770.31,72.42
ORD-09247,10/4/2025,Headphones,Accessories,Sialkot,2,127.51,77.38,Corporate,Bank Transfer,Maham,255.02,154.76,100.26,39.31
ORD-02429,4/13/2025,Monitor,Electronics,Lahore,9,403.6,195.43,Retail Store,Debit Card,Usman,3632.4,1758.87,1873.53,51.58
ORD-05044,6/9/2025,Desk,Furniture,Islamabad,1,660.44,401.64,Retail Store,Bank Transfer,Usman,660.44,401.64,258.8,39.19
ORD-05347,10/10/2025,Webcam,Accessories,Peshawar,10,159.29,84.66,Retail Store,Debit Card,Zoya,1592.9,846.6,746.3,46.85
ORD-04812,7/3/2025,Office Chair,Furniture,Peshawar,3,204.24,183.41,Retail Store,Debit Card,Danish,612.72,550.23,62.49,10.2
ORD-08477,5/16/2025,Smartphone,Electronics,Rawalpindi,6,350.59,275.01,Retail Store,Credit Card,Zoya,2103.54,1650.06,453.48,21.56
ORD-00687,7/2/2025,Desk,Furniture,Multan,9,606.59,322.3,Retail Store,Cash,Danish,5459.31,2900.7,2558.61,46.87
ORD-04800,7/22/2025,Webcam,Accessories,Faisalabad,3,134.27,78.46,Corporate,JazzCash,Usman,402.81,235.38,167.43,41.57
ORD-07438,11/29/2025,Printer,Office,Lahore,1,471.57,341.01,Retail Store,Credit Card,Usman,471.57,341.01,130.56,27.69
ORD-02354,8/10/2025,Printer,Office,Faisalabad,3,445.28,243.37,Retail Store,Debit Card,Hamza,1335.84,730.11,605.73,45.34
ORD-06354,8/1/2025,Monitor,Electronics,Lahore,5,458.89,398.28,Corporate,Cash,Bilal,2294.45,1991.4,303.05,13.21
ORD-04570,3/23/2025,Webcam,Accessories,Faisalabad,9,152.06,46.7,Retail Store,Bank Transfer,Danish,1368.54,420.3,948.24,69.29
ORD-08214,6/23/2025,Printer,Office,Multan,6,280,136.13,Retail Store,Bank Transfer,Danish,1680,816.78,863.22,51.38
ORD-02753,5/23/2025,Webcam,Accessories,Rawalpindi,1,73.72,56.23,Retail Store,Debit Card,Bilal,73.72,56.23,17.49,23.72
ORD-08074,7/26/2025,Headphones,Accessories,Karachi,6,63.64,32.48,Online,Bank Transfer,Danish,381.84,194.88,186.96,48.96
ORD-01041,9/3/2025,Webcam,Accessories,Sialkot,8,52.4,26.52,Corporate,JazzCash,Maham,419.2,212.16,207.04,49.39
ORD-07492,4/19/2025,Tablet,Electronics,Sialkot,6,419.47,204.18,Online,Cash,Ali,2516.82,1225.08,1291.74,51.32
ORD-01266,5/14/2025,Office Chair,Furniture,Islamabad,2,422.74,171.36,Online,Bank Transfer,Hina,845.48,342.72,502.76,59.46
ORD-09285,2/14/2025,Headphones,Accessories,Karachi,1,98.37,71.04,Retail Store,Cash,Zoya,98.37,71.04,27.33,27.78
ORD-07060,1/2/2025,Headphones,Accessories,Islamabad,6,147.81,55.07,Corporate,JazzCash,Maham,886.86,330.42,556.44,62.74
ORD-00278,9/16/2025,Tablet,Electronics,Peshawar,2,346.35,227.11,Retail Store,JazzCash,Sara,692.7,454.22,238.48,34.43
ORD-05085,11/22/2025,External SSD,Electronics,Lahore,4,158.15,63.71,Retail Store,Credit Card,Maham,632.6,254.84,377.76,59.72
ORD-02383,2/23/2025,Tablet,Electronics,Islamabad,2,476.38,358.58,Retail Store,Bank Transfer,Usman,952.76,717.16,235.6,24.73
ORD-00572,3/5/2025,Wireless Mouse,Accessories,Islamabad,6,89.72,12.86,Corporate,Debit Card,Bilal,538.32,77.16,461.16,85.67
ORD-01436,2/24/2025,Monitor,Electronics,Rawalpindi,7,346.54,256.18,Retail Store,Cash,Ali,2425.78,1793.26,632.52,26.07
ORD-05353,6/2/2025,Tablet,Electronics,Islamabad,5,595.54,534.42,Corporate,Credit Card,Sara,2977.7,2672.1,305.6,10.26
ORD-05446,1/4/2025,Laptop,Electronics,Islamabad,7,1493.41,913.71,Online,Bank Transfer,Ali,10453.87,6395.97,4057.9,38.82
ORD-01008,1/1/2025,Headphones,Accessories,Lahore,8,213.51,84.96,Retail Store,Debit Card,Hina,1708.08,679.68,1028.4,60.21
ORD-04544,10/17/2025,Desk,Furniture,Multan,5,311.46,174.84,Corporate,Credit Card,Maham,1557.3,874.2,683.1,43.86
ORD-08836,8/25/2025,Printer,Office,Lahore,8,382.32,327.4,Online,Credit Card,Bilal,3058.56,2619.2,439.36,14.36
ORD-02065,9/26/2025,Tablet,Electronics,Karachi,1,330.66,234.39,Corporate,Debit Card,Usman,330.66,234.39,96.27,29.11
ORD-01137,3/9/2025,Headphones,Accessories,Karachi,7,114.37,90.77,Retail Store,Debit Card,Ayesha,800.59,635.39,165.2,20.63
ORD-05344,4/2/2025,Printer,Office,Lahore,6,347.38,155.83,Retail Store,JazzCash,Zoya,2084.28,934.98,1149.3,55.14
ORD-00295,3/18/2025,Office Chair,Furniture,Karachi,6,448.22,107.73,Corporate,Debit Card,Maham,2689.32,646.38,2042.94,75.96
ORD-02404,7/31/2025,External SSD,Electronics,Multan,7,214.59,126.39,Retail Store,JazzCash,Bilal,1502.13,884.73,617.4,41.1
ORD-03999,2/1/2025,Laptop,Electronics,Multan,1,935.92,672.73,Retail Store,Cash,Bilal,935.92,672.73,263.19,28.12
ORD-03742,4/21/2025,Laptop,Electronics,Peshawar,9,1309.29,693,Retail Store,Debit Card,Sara,11783.61,6237,5546.61,47.07
ORD-09242,7/23/2025,Wireless Mouse,Accessories,Multan,10,63.26,29.92,Online,Credit Card,Usman,632.6,299.2,333.4,52.7
ORD-02720,5/15/2025,Webcam,Accessories,Rawalpindi,1,64.56,35.62,Corporate,Bank Transfer,Hamza,64.56,35.62,28.94,44.83
ORD-09219,8/7/2025,Keyboard,Accessories,Peshawar,5,100.37,29.36,Retail Store,Credit Card,Bilal,501.85,146.8,355.05,70.75
ORD-05151,2/21/2025,Printer,Office,Sialkot,3,487.69,335.62,Retail Store,Debit Card,Ayesha,1463.07,1006.86,456.21,31.18
ORD-02809,9/25/2025,Headphones,Accessories,Rawalpindi,10,108.52,64.93,Retail Store,JazzCash,Ayesha,1085.2,649.3,435.9,40.17
ORD-00557,10/20/2025,Smartphone,Electronics,Rawalpindi,3,542.91,380.57,Online,Credit Card,Sara,1628.73,1141.71,487.02,29.9
ORD-08945,8/11/2025,Wireless Mouse,Accessories,Islamabad,5,69.09,30.28,Retail Store,Credit Card,Hamza,345.45,151.4,194.05,56.17
ORD-04796,11/27/2025,Webcam,Accessories,Islamabad,5,131.78,46.99,Retail Store,Cash,Bilal,658.9,234.95,423.95,64.34
ORD-02470,5/16/2025,Wireless Mouse,Accessories,Karachi,2,39.3,26.73,Retail Store,Bank Transfer,Hina,78.6,53.46,25.14,31.98
ORD-03739,7/17/2025,Desk,Furniture,Faisalabad,4,695.05,426.92,Online,JazzCash,Hina,2780.2,1707.68,1072.52,38.58
ORD-04287,3/26/2025,Smartphone,Electronics,Rawalpindi,7,343.03,294.17,Retail Store,Cash,Sara,2401.21,2059.19,342.02,14.24
ORD-02605,9/25/2025,Tablet,Electronics,Multan,9,434.99,277.21,Online,Credit Card,Ayesha,3914.91,2494.89,1420.02,36.27
ORD-00363,6/1/2025,Webcam,Accessories,Rawalpindi,7,84.07,28.61,Corporate,Bank Transfer,,588.49,200.27,388.22,65.97
ORD-06925,2/13/2025,Webcam,Accessories,Multan,9,142.81,60.37,Online,Credit Card,Zoya,1285.29,543.33,741.96,57.73
ORD-01705,11/11/2025,Monitor,Electronics,Karachi,7,539.66,304.89,Retail Store,JazzCash,Ali,3777.62,2134.23,1643.39,43.5
ORD-02140,1/25/2025,External SSD,Electronics,Multan,6,209.83,156,Online,Bank Transfer,Hamza,1258.98,936,322.98,25.65
ORD-03240,7/31/2025,Smartphone,Electronics,Sialkot,10,859.15,350.6,Retail Store,Bank Transfer,Ayesha,8591.5,3506,5085.5,59.19
ORD-02384,5/5/2025,Smartphone,Electronics,Peshawar,5,1020.34,306.28,Retail Store,Credit Card,Ali,5101.7,1531.4,3570.3,69.98
ORD-07315,10/27/2025,Monitor,Electronics,Rawalpindi,10,393.31,309.26,Retail Store,JazzCash,Danish,3933.1,3092.6,840.5,21.37
ORD-04312,5/8/2025,Tablet,Electronics,Peshawar,4,589.59,506.86,Online,Credit Card,Ali,2358.36,2027.44,330.92,14.03
ORD-01313,3/10/2025,Smartphone,Electronics,Karachi,7,944.03,393.25,Online,Credit Card,Usman,6608.21,2752.75,3855.46,58.34
ORD-03931,3/2/2025,Laptop,Electronics,Multan,3,912.49,731.36,Corporate,Credit Card,Hamza,2737.47,2194.08,543.39,19.85
ORD-06184,4/25/2025,Laptop,Electronics,Sialkot,8,1084.4,786.47,Online,Bank Transfer,Usman,8675.2,6291.76,2383.44,27.47
ORD-01592,6/1/2025,Webcam,Accessories,Islamabad,5,135.74,83.03,Online,JazzCash,Hamza,678.7,415.15,263.55,38.83
ORD-09407,10/18/2025,Printer,Office,Peshawar,7,490.09,290.47,Corporate,Debit Card,Sara,3430.63,2033.29,1397.34,40.73
ORD-02163,12/24/2025,Monitor,Electronics,Lahore,2,417.62,330.27,Corporate,Cash,Ayesha,835.24,660.54,174.7,20.92
