Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Unit_Cost,Sales_Channel,Payment_Method,Salesperson,Sales,Total_Cost,Profit,Profit_Margin,Order_Year,Order_Month,Order_Day
ORD-05374,2025-02-16,Laptop,Electronics,Islamabad,2,1260.33,1060.21,Online,Debit Card,Danish,2520.66,2120.42,400.24,15.88,2025,2,16
ORD-02337,2025-03-05,Office Chair,Furniture,Sialkot,1,335.32,242.14,Corporate,Cash,Hamza,335.32,242.14,93.18,27.79,2025,3,5
ORD-00951,2025-05-11,Tablet,Electronics,Karachi,5,325.7,180.5,Online,Credit Card,Zoya,1628.5,902.5,726.0,44.58,2025,5,11
ORD-01121,2025-03-13,Monitor,Electronics,Faisalabad,7,405.41,223.29,Online,JazzCash,Danish,2837.87,1563.03,1274.84,44.92,2025,3,13
ORD-02205,2025-03-09,Wireless Mouse,Accessories,Peshawar,2,86.32,54.9,Corporate,Credit Card,Sara,172.64,109.8,62.84,36.4,2025,3,9
ORD-00420,2025-04-29,Printer,Office,Islamabad,1,346.95,202.89,Retail Store,Bank Transfer,Danish,346.95,202.89,144.06,41.52,2025,4,29
ORD-00923,2025-08-07,Headphones,Accessories,Sialkot,4,126.97,72.62,Retail Store,Credit Card,Ayesha,507.88,290.48,217.4,42.81,2025,8,7
ORD-08670,2025-03-24,Headphones,Accessories,Lahore,5,118.41,100.74,Retail Store,Bank Transfer,Hamza,592.05,503.7,88.35,14.92,2025,3,24
ORD-05409,2025-07-27,Printer,Office,Karachi,4,336.74,296.47,Corporate,JazzCash,Hina,1346.96,1185.88,161.08,11.96,2025,7,27
ORD-05789,2025-10-28,External SSD,Electronics,Sialkot,6,118.71,71.15,Retail Store,Debit Card,Usman,712.26,426.9,285.36,40.06,2025,10,28
ORD-05743,2025-04-06,Office Chair,Furniture,Islamabad,5,192.23,141.62,Corporate,Cash,Hamza,961.15,708.1,253.05,26.33,2025,4,6
ORD-07668,2025-04-15,Headphones,Accessories,Lahore,8,183.37,82.67,Retail Store,Cash,Sara,1466.96,661.36,805.6,54.92,2025,4,15
ORD-05568,2025-03-09,Smartphone,Electronics,Multan,8,316.32,234.5,Retail Store,Bank Transfer,Ayesha,2530.56,1876.0,654.56,25.87,2025,3,9
ORD-08136,2025-02-28,Headphones,Accessories,Multan,2,173.74,107.4,Online,Credit Card,Ayesha,347.48,214.8,132.68,38.18,2025,2,28
ORD-01203,2025-03-08,Headphones,Accessories,Sialkot,3,136.61,40.37,Corporate,Cash,Ayesha,409.83,121.11,288.72,70.45,2025,3,8
ORD-05766,2025-01-29,Printer,Office,Rawalpindi,2,258.5,151.71,Retail Store,Bank Transfer,Danish,517.0,303.42,213.58,41.31,2025,1,29
ORD-08390,2025-11-02,Monitor,Electronics,Karachi,9,326.73,175.43,Retail Store,JazzCash,Hamza,2940.57,1578.87,1361.7,46.31,2025,11,2
ORD-01971,2025-11-14,Monitor,Electronics,Lahore,1,333.85,257.06,Corporate,Bank Transfer,Hamza,333.85,257.06,76.79,23.0,2025,11,14
ORD-04019,2025-02-23,Webcam,Accessories,Sialkot,2,141.53,30.44,Online,Bank Transfer,Zoya,283.06,60.88,222.18,78.49,2025,2,23
ORD-03688,2025-11-02,Monitor,Electronics,Multan,2,240.24,185.5,Corporate,Bank Transfer,Ali,480.48,371.0,109.48,22.79,2025,11,2
ORD-01998,2025-09-17,Monitor,Electronics,Rawalpindi,4,293.14,163.43,Corporate,Credit Card,Hamza,1172.56,653.72,518.84,44.25,2025,9,17
ORD-04034,2025-09-25,Office Chair,Furniture,Karachi,10,206.32,178.33,Online,Credit Card,Hamza,2063.2,1783.3,279.9,13.57,2025,9,25
ORD-01249,2025-09-12,Printer,Office,Lahore,6,293.44,194.59,Retail Store,Bank Transfer,Bilal,1760.64,1167.54,593.1,33.69,2025,9,12
ORD-02193,2025-06-27,Keyboard,Accessories,Faisalabad,4,112.24,43.32,Online,Cash,Ali,448.96,173.28,275.68,61.4,2025,6,27
ORD-02713,2025-08-21,Webcam,Accessories,Rawalpindi,8,73.58,58.71,Corporate,Debit Card,Danish,588.64,469.68,118.96,20.21,2025,8,21
ORD-02191,2025-08-12,Monitor,Electronics,Faisalabad,8,419.48,237.03,Retail Store,Bank Transfer,Ayesha,3355.84,1896.24,1459.6,43.49,2025,8,12
ORD-04671,2025-05-22,Smartphone,Electronics,Rawalpindi,4,1146.85,796.91,Corporate,JazzCash,Maham,4587.4,3187.64,1399.76,30.51,2025,5,22
ORD-05143,2025-10-22,Printer,Office,Islamabad,1,253.34,141.26,Corporate,Credit Card,Maham,253.34,141.26,112.08,44.24,2025,10,22
ORD-05985,2025-07-02,Headphones,Accessories,Faisalabad,9,218.84,107.92,Corporate,JazzCash,Danish,1969.56,971.28,998.28,50.69,2025,7,2
ORD-06566,2025-07-19,Office Chair,Furniture,Peshawar,9,404.04,150.24,Corporate,Credit Card,Hina,3636.36,1352.16,2284.2,62.82,2025,7,19
ORD-07805,2025-09-08,Webcam,Accessories,Karachi,10,107.34,73.79,Retail Store,JazzCash,Hamza,1073.4,737.9,335.5,31.26,2025,9,8
ORD-06944,2025-02-25,Smartphone,Electronics,Peshawar,10,314.18,274.29,Online,JazzCash,Ali,3141.8,2742.9,398.9,12.7,2025,2,25
ORD-02137,2025-01-11,Desk,Furniture,Lahore,4,591.69,436.55,Corporate,Bank Transfer,Zoya,2366.76,1746.2,620.56,26.22,2025,1,11
ORD-01066,2025-07-22,Office Chair,Furniture,Faisalabad,5,225.74,162.07,Online,Credit Card,Bilal,1128.7,810.35,318.35,28.21,2025,7,22
ORD-00601,2025-11-14,Monitor,Electronics,Sialkot,10,325.33,186.55,Online,Bank Transfer,Ayesha,3253.3,1865.5,1387.8,42.66,2025,11,14
ORD-04228,2025-11-04,Headphones,Accessories,Faisalabad,8,103.55,90.95,Online,JazzCash,Bilal,828.4,727.6,100.8,12.17,2025,11,4
ORD-07578,2025-08-18,Tablet,Electronics,Peshawar,3,386.63,338.27,Retail Store,JazzCash,Danish,1159.89,1014.81,145.08,12.51,2025,8,18
ORD-00078,2025-08-10,Laptop,Electronics,Islamabad,9,1380.89,769.28,Corporate,Credit Card,Ali,12428.01,6923.52,5504.49,44.29,2025,8,10
ORD-07547,2025-11-12,Webcam,Accessories,Multan,10,106.95,61.16,Corporate,Cash,Danish,1069.5,611.6,457.9,42.81,2025,11,12
ORD-02899,2025-01-05,Wireless Mouse,Accessories,Islamabad,2,48.32,31.6,Corporate,Bank Transfer,Maham,96.64,63.2,33.44,34.6,2025,1,5
ORD-04821,2025-11-09,Tablet,Electronics,Rawalpindi,8,520.15,284.21,Corporate,JazzCash,Usman,4161.2,2273.68,1887.52,45.36,2025,11,9
ORD-09322,2025-12-12,Monitor,Electronics,Rawalpindi,3,515.61,417.48,Retail Store,Cash,Ayesha,1546.83,1252.44,294.39,19.03,2025,12,12
ORD-06414,2025-06-10,Smartphone,Electronics,Faisalabad,8,354.7,277.36,Retail Store,Credit Card,Ali,2837.6,2218.88,618.72,21.8,2025,6,10
ORD-09065,2025-11-11,Smartphone,Electronics,Lahore,6,963.43,420.69,Corporate,Bank Transfer,Bilal,5780.58,2524.14,3256.44,56.33,2025,11,11
ORD-08008,2025-07-27,Printer,Office,Faisalabad,8,262.36,144.36,Corporate,Debit Card,Hamza,2098.88,1154.88,944.0,44.98,2025,7,27
ORD-05469,2025-06-06,Keyboard,Accessories,Peshawar,5,111.5,25.08,Online,Bank Transfer,Usman,557.5,125.4,432.1,77.51,2025,6,6
ORD-05952,2025-07-07,Smartphone,Electronics,Faisalabad,1,729.99,233.76,Retail Store,Debit Card,Bilal,729.99,233.76,496.23,67.98,2025,7,7
ORD-03392,2025-10-13,Webcam,Accessories,Sialkot,7,140.7,41.18,Corporate,Debit Card,Bilal,984.9,288.26,696.64,70.73,2025,10,13
ORD-05416,2025-02-02,Smartphone,Electronics,Faisalabad,8,1004.01,773.38,Corporate,Debit Card,Maham,8032.08,6187.04,1845.04,22.97,2025,2,2
ORD-02561,2025-08-12,Office Chair,Furniture,Rawalpindi,5,182.38,121.81,Corporate,Bank Transfer,Usman,911.9,609.05,302.85,33.21,2025,8,12
ORD-08163,2025-10-19,Laptop,Electronics,Karachi,9,1402.55,811.66,Retail Store,JazzCash,Danish,12622.95,7304.94,5318.01,42.13,2025,10,19
ORD-02636,2025-11-22,Smartphone,Electronics,Karachi,3,550.67,396.76,Corporate,Cash,Hamza,1652.01,1190.28,461.73,27.95,2025,11,22
ORD-05257,2025-10-29,Headphones,Accessories,Lahore,3,55.4,31.48,Retail Store,Credit Card,Maham,166.2,94.44,71.76,43.18,2025,10,29
ORD-03531,2025-10-13,Desk,Furniture,Islamabad,7,464.3,243.74,Online,JazzCash,Ayesha,3250.1,1706.18,1543.92,47.5,2025,10,13
ORD-08568,2025-08-31,Tablet,Electronics,Peshawar,8,623.67,252.64,Corporate,Cash,Ali,4989.36,2021.12,2968.24,59.49,2025,8,31
ORD-01909,2025-03-26,Tablet,Electronics,Multan,10,727.85,324.55,Corporate,Bank Transfer,Hina,7278.5,3245.5,4033.0,55.41,2025,3,26
ORD-00236,2025-04-28,Office Chair,Furniture,Faisalabad,4,253.72,148.59,Online,Credit Card,Sara,1014.88,594.36,420.52,41.44,2025,4,28
ORD-01605,2025-08-02,Tablet,Electronics,Sialkot,7,655.79,540.88,Online,Bank Transfer,Hina,4590.53,3786.16,804.37,17.52,2025,8,2
ORD-07985,2025-11-30,Smartphone,Electronics,Peshawar,1,442.03,348.8,Corporate,Credit Card,Ayesha,442.03,348.8,93.23,21.09,2025,11,30
ORD-03491,2025-03-04,Keyboard,Accessories,Multan,5,46.67,33.39,Corporate,Credit Card,Bilal,233.35,166.95,66.4,28.46,2025,3,4
ORD-01995,2025-01-08,Office Chair,Furniture,Faisalabad,10,330.87,180.03,Online,JazzCash,Maham,3308.7,1800.3,1508.4,45.59,2025,1,8
ORD-02825,2025-06-29,Monitor,Electronics,Lahore,1,532.21,359.38,Retail Store,Debit Card,Maham,532.21,359.38,172.83,32.47,2025,6,29
ORD-09305,2025-06-06,Laptop,Electronics,Karachi,4,919.12,678.9,Online,Debit Card,Maham,3676.48,2715.6,960.88,26.14,2025,6,6
ORD-01343,2025-07-12,Desk,Furniture,Lahore,4,675.25,189.44,Online,Bank Transfer,Usman,2701.0,757.76,1943.24,71.95,2025,7,12
ORD-08513,2025-04-25,Tablet,Electronics,Lahore,7,360.41,277.7,Retail Store,Cash,Maham,2522.87,1943.9,578.97,22.95,2025,4,25
ORD-01620,2025-03-29,External SSD,Electronics,Peshawar,8,169.5,134.36,Retail Store,Bank Transfer,Hamza,1356.0,1074.88,281.12,20.73,2025,3,29
ORD-05288,2025-10-18,Keyboard,Accessories,Lahore,6,88.21,49.24,Online,Cash,Danish,529.26,295.44,233.82,44.18,2025,10,18
ORD-02061,2025-12-19,External SSD,Electronics,Rawalpindi,7,290.43,123.16,Online,Cash,Hina,2033.01,862.12,1170.89,57.59,2025,12,19
ORD-09976,2025-06-16,Headphones,Accessories,Sialkot,5,127.02,41.68,Corporate,Bank Transfer,Hamza,635.1,208.4,426.7,67.19,2025,6,16
ORD-02220,2025-08-20,Office Chair,Furniture,Rawalpindi,2,273.49,147.84,Online,Credit Card,Sara,546.98,295.68,251.3,45.94,2025,8,20
ORD-06039,2025-09-26,Smartphone,Electronics,Peshawar,5,345.1,275.07,Online,Debit Card,Usman,1725.5,1375.35,350.15,20.29,2025,9,26
ORD-00261,2025-04-26,Keyboard,Accessories,Karachi,10,87.04,22.05,Corporate,Credit Card,Hamza,870.4,220.5,649.9,74.67,2025,4,26
ORD-09385,2025-03-24,Monitor,Electronics,Sialkot,2,354.22,266.77,Retail Store,Debit Card,Ali,708.44,533.54,174.9,24.69,2025,3,24
ORD-09094,2025-02-08,External SSD,Electronics,Karachi,5,175.41,115.17,Corporate,Credit Card,Danish,877.05,575.85,301.2,34.34,2025,2,8
ORD-03745,2025-10-07,Laptop,Electronics,Faisalabad,6,1496.09,867.35,Retail Store,JazzCash,Hina,8976.54,5204.1,3772.44,42.03,2025,10,7
ORD-02027,2025-07-07,Monitor,Electronics,Lahore,1,266.87,211.58,Corporate,Cash,Hamza,266.87,211.58,55.29,20.72,2025,7,7
ORD-06989,2025-10-03,Desk,Furniture,Sialkot,8,551.82,182.98,Online,Debit Card,Ali,4414.56,1463.84,2950.72,66.84,2025,10,3
ORD-04235,2025-10-20,Laptop,Electronics,Islamabad,2,1044.1,671.01,Retail Store,Bank Transfer,Zoya,2088.2,1342.02,746.18,35.73,2025,10,20
ORD-01918,2025-03-30,Tablet,Electronics,Lahore,7,713.55,426.6,Retail Store,Cash,Hina,4994.85,2986.2,2008.65,40.21,2025,3,30
ORD-01829,2025-11-23,Tablet,Electronics,Rawalpindi,9,345.16,181.81,Corporate,Bank Transfer,Usman,3106.44,1636.29,1470.15,47.33,2025,11,23
ORD-06234,2025-02-16,Wireless Mouse,Accessories,Islamabad,5,67.3,36.53,Corporate,Debit Card,Maham,336.5,182.65,153.85,45.72,2025,2,16
ORD-09352,2025-06-08,Headphones,Accessories,Lahore,9,59.3,37.25,Corporate,Debit Card,Danish,533.7,335.25,198.45,37.18,2025,6,8
ORD-06284,2025-01-04,Smartphone,Electronics,Faisalabad,10,576.3,517.2,Corporate,Cash,Maham,5763.0,5172.0,591.0,10.26,2025,1,4
ORD-04209,2025-02-24,Webcam,Accessories,Peshawar,9,58.99,35.77,Retail Store,Bank Transfer,Maham,530.91,321.93,208.98,39.36,2025,2,24
ORD-00225,2025-11-22,Printer,Office,Lahore,2,397.45,170.89,Retail Store,Credit Card,Sara,794.9,341.78,453.12,57.0,2025,11,22
ORD-08916,2025-04-22,Printer,Office,Multan,7,401.84,241.05,Retail Store,Bank Transfer,Usman,2812.88,1687.35,1125.53,40.01,2025,4,22
ORD-06470,2025-06-20,External SSD,Electronics,Lahore,6,279.47,133.64,Corporate,Credit Card,Ayesha,1676.82,801.84,874.98,52.18,2025,6,20
ORD-09433,2025-03-11,External SSD,Electronics,Rawalpindi,6,211.35,66.12,Retail Store,Cash,Sara,1268.1,396.72,871.38,68.72,2025,3,11
ORD-00847,2025-05-29,Webcam,Accessories,Sialkot,2,92.92,76.01,Online,Cash,Zoya,185.84,152.02,33.82,18.2,2025,5,29
ORD-04290,2025-08-16,Headphones,Accessories,Sialkot,6,161.62,33.06,Retail Store,Credit Card,Danish,969.72,198.36,771.36,79.54,2025,8,16
ORD-05561,2025-10-23,Headphones,Accessories,Faisalabad,7,136.48,54.23,Online,JazzCash,Danish,955.36,379.61,575.75,60.27,2025,10,23
ORD-02552,2025-09-10,Headphones,Accessories,Multan,4,90.58,54.6,Retail Store,Bank Transfer,Bilal,362.32,218.4,143.92,39.72,2025,9,10
ORD-00118,2025-08-15,Keyboard,Accessories,Sialkot,2,107.94,20.27,Retail Store,Credit Card,Bilal,215.88,40.54,175.34,81.22,2025,8,15
ORD-08838,2025-07-13,Laptop,Electronics,Lahore,4,931.0,761.32,Retail Store,Credit Card,Ali,3724.0,3045.28,678.72,18.23,2025,7,13
ORD-05967,2025-07-28,Office Chair,Furniture,Islamabad,2,269.72,179.24,Corporate,Cash,Ayesha,539.44,358.48,180.96,33.55,2025,7,28
ORD-08196,2025-12-16,Wireless Mouse,Accessories,Lahore,8,20.29,16.87,Online,JazzCash,Hamza,162.32,134.96,27.36,16.86,2025,12,16
ORD-08660,2025-06-03,Printer,Office,Sialkot,4,188.1,133.24,Retail Store,Bank Transfer,Hina,752.4,532.96,219.44,29.17,2025,6,3
ORD-07490,2025-01-12,Keyboard,Accessories,Lahore,1,61.23,33.53,Online,Bank Transfer,Bilal,61.23,33.53,27.7,45.24,2025,1,12
ORD-00006,2025-02-26,Laptop,Electronics,Islamabad,6,1309.83,1022.38,Corporate,Debit Card,Ayesha,7858.98,6134.28,1724.7,21.95,2025,2,26
ORD-05343,2025-05-28,Webcam,Accessories,Rawalpindi,10,127.55,47.98,Retail Store,JazzCash,Ayesha,1275.5,479.8,795.7,62.38,2025,5,28
ORD-09112,2025-01-30,Keyboard,Accessories,Faisalabad,2,99.98,77.51,Online,JazzCash,Zoya,199.96,155.02,44.94,22.47,2025,1,30
ORD-04325,2025-06-26,Headphones,Accessories,Multan,3,219.3,89.7,Retail Store,Debit Card,Hamza,657.9,269.1,388.8,59.1,2025,6,26
ORD-01064,2025-03-22,External SSD,Electronics,Multan,9,102.02,83.91,Corporate,JazzCash,Danish,918.18,755.19,162.99,17.75,2025,3,22
ORD-02591,2025-04-15,Wireless Mouse,Accessories,Lahore,7,60.88,28.39,Online,Debit Card,Sara,426.16,198.73,227.43,53.37,2025,4,15
ORD-08435,2025-07-13,Office Chair,Furniture,Rawalpindi,10,154.73,112.73,Retail Store,Bank Transfer,Hamza,1547.3,1127.3,420.0,27.14,2025,7,13
ORD-03736,2025-10-16,Smartphone,Electronics,Rawalpindi,8,399.14,288.89,Retail Store,Cash,Usman,3193.12,2311.12,882.0,27.62,2025,10,16
ORD-03518,2025-08-25,Smartphone,Electronics,Karachi,7,691.41,535.7,Online,Debit Card,Danish,4839.87,3749.9,1089.97,22.52,2025,8,25
ORD-06987,2025-06-02,Smartphone,Electronics,Sialkot,10,583.21,228.94,Retail Store,JazzCash,Zoya,5832.1,2289.4,3542.7,60.74,2025,6,2
ORD-06768,2025-05-02,Laptop,Electronics,Multan,9,1134.69,786.99,Corporate,Debit Card,Hina,10212.21,7082.91,3129.3,30.64,2025,5,2
ORD-05623,2025-11-16,Smartphone,Electronics,Multan,1,1189.17,664.55,Corporate,Credit Card,Bilal,1189.17,664.55,524.62,44.12,2025,11,16
ORD-01606,2025-03-07,External SSD,Electronics,Multan,6,289.07,65.59,Retail Store,Debit Card,Ali,1734.42,393.54,1340.88,77.31,2025,3,7
ORD-01734,2025-12-18,Desk,Furniture,Peshawar,5,472.22,403.91,Retail Store,Debit Card,Danish,2361.1,2019.55,341.55,14.47,2025,12,18
ORD-09361,2025-12-15,Keyboard,Accessories,Faisalabad,5,38.28,29.63,Online,Debit Card,Ali,191.4,148.15,43.25,22.6,2025,12,15
ORD-03813,2025-04-15,Laptop,Electronics,Lahore,7,1162.71,766.65,Retail Store,JazzCash,Sara,8138.97,5366.55,2772.42,34.06,2025,4,15
ORD-09645,2025-01-14,Printer,Office,Lahore,9,420.71,163.69,Online,Bank Transfer,Usman,3786.39,1473.21,2313.18,61.09,2025,1,14
ORD-01762,2025-11-09,Laptop,Electronics,Lahore,5,1417.92,697.65,Online,Cash,Usman,7089.6,3488.25,3601.35,50.8,2025,11,9
ORD-05402,2025-12-07,Office Chair,Furniture,Multan,9,256.19,153.53,Corporate,Bank Transfer,Bilal,2305.71,1381.77,923.94,40.07,2025,12,7
ORD-02740,2025-08-24,Office Chair,Furniture,Rawalpindi,3,398.47,262.44,Online,JazzCash,Usman,1195.41,787.32,408.09,34.14,2025,8,24
ORD-02473,2025-07-22,External SSD,Electronics,Faisalabad,4,261.27,111.66,Corporate,Bank Transfer,Sara,1045.08,446.64,598.44,57.26,2025,7,22
ORD-06739,2025-02-13,Laptop,Electronics,Peshawar,9,1414.86,1147.61,Corporate,Credit Card,Danish,12733.74,10328.49,2405.25,18.89,2025,2,13
ORD-06892,2025-11-07,Monitor,Electronics,Lahore,8,378.42,302.17,Online,Cash,Ayesha,3027.36,2417.36,610.0,20.15,2025,11,7
ORD-07944,2025-03-06,External SSD,Electronics,Multan,1,96.87,66.85,Corporate,Debit Card,Ali,96.87,66.85,30.02,30.99,2025,3,6
ORD-04207,2025-02-15,Headphones,Accessories,Multan,7,138.72,63.28,Online,Cash,Hamza,971.04,442.96,528.08,54.38,2025,2,15
ORD-06372,2025-08-06,Printer,Office,Rawalpindi,7,496.22,144.89,Retail Store,Bank Transfer,Zoya,3473.54,1014.23,2459.31,70.8,2025,8,6
ORD-00233,2025-01-12,Keyboard,Accessories,Faisalabad,2,43.78,36.8,Retail Store,Credit Card,Bilal,87.56,73.6,13.96,15.94,2025,1,12
ORD-08259,2025-07-23,Headphones,Accessories,Sialkot,6,199.75,81.3,Retail Store,Credit Card,Maham,1198.5,487.8,710.7,59.3,2025,7,23
ORD-07562,2025-11-18,Webcam,Accessories,Peshawar,8,80.46,56.4,Online,Credit Card,Zoya,643.68,451.2,192.48,29.9,2025,11,18
ORD-06169,2025-12-06,Wireless Mouse,Accessories,Faisalabad,6,32.18,19.22,Retail Store,Credit Card,Ayesha,193.08,115.32,77.76,40.27,2025,12,6
ORD-03597,2025-06-05,Printer,Office,Multan,1,235.31,197.74,Online,Credit Card,Maham,235.31,197.74,37.57,15.97,2025,6,5
ORD-06289,2025-12-10,Monitor,Electronics,Karachi,4,429.46,315.33,Retail Store,Credit Card,Ali,1717.84,1261.32,456.52,26.58,2025,12,10
ORD-04633,2025-05-03,Monitor,Electronics,Faisalabad,4,268.03,159.63,Online,Credit Card,Hamza,1072.12,638.52,433.6,40.44,2025,5,3
ORD-00126,2025-10-02,External SSD,Electronics,Islamabad,10,198.99,90.31,Corporate,Credit Card,Hamza,1989.9,903.1,1086.8,54.62,2025,10,2
ORD-07642,2025-01-26,Desk,Furniture,Peshawar,10,254.67,188.88,Corporate,Debit Card,Ali,2546.7,1888.8,657.9,25.83,2025,1,26
ORD-06230,2025-11-24,Desk,Furniture,Islamabad,4,692.53,353.99,Corporate,Bank Transfer,Sara,2770.12,1415.96,1354.16,48.88,2025,11,24
ORD-01297,2025-06-07,Smartphone,Electronics,Multan,9,574.14,353.69,Corporate,Cash,Zoya,5167.26,3183.21,1984.05,38.4,2025,6,7
ORD-01977,2025-11-25,Keyboard,Accessories,Karachi,7,117.72,47.28,Retail Store,JazzCash,Hina,824.04,330.96,493.08,59.84,2025,11,25
ORD-09501,2025-12-28,Monitor,Electronics,Karachi,9,429.15,337.62,Online,Cash,Bilal,3862.35,3038.58,823.77,21.33,2025,12,28
ORD-09456,2025-05-03,Keyboard,Accessories,Islamabad,2,88.78,61.79,Retail Store,Debit Card,Maham,177.56,123.58,53.98,30.4,2025,5,3
ORD-05751,2025-01-16,External SSD,Electronics,Lahore,7,294.14,113.02,Corporate,JazzCash,Ayesha,2058.98,791.14,1267.84,61.58,2025,1,16
ORD-08153,2025-10-14,Desk,Furniture,Karachi,1,597.05,469.61,Online,Credit Card,Danish,597.05,469.61,127.44,21.34,2025,10,14
ORD-03087,2025-12-29,Headphones,Accessories,Lahore,1,216.69,44.95,Retail Store,Bank Transfer,Ali,216.69,44.95,171.74,79.26,2025,12,29
ORD-09296,2025-12-16,Wireless Mouse,Accessories,Faisalabad,6,70.08,26.64,Corporate,JazzCash,Bilal,420.48,159.84,260.64,61.99,2025,12,16
ORD-06883,2025-04-18,Webcam,Accessories,Islamabad,6,96.74,65.84,Retail Store,JazzCash,Usman,580.44,395.04,185.4,31.94,2025,4,18
ORD-09325,2025-06-02,Desk,Furniture,Sialkot,8,324.12,257.01,Corporate,Cash,Bilal,2592.96,2056.08,536.88,20.71,2025,6,2
ORD-07674,2025-04-01,Printer,Office,Islamabad,6,446.4,312.69,Corporate,Debit Card,Ayesha,2678.4,1876.14,802.26,29.95,2025,4,1
ORD-03346,2025-11-26,Printer,Office,Islamabad,4,321.09,245.87,Retail Store,Cash,Sara,1284.36,983.48,300.88,23.43,2025,11,26
ORD-08173,2025-09-23,Smartphone,Electronics,Multan,4,759.61,404.46,Retail Store,Cash,Maham,3038.44,1617.84,1420.6,46.75,2025,9,23
ORD-09441,2025-09-23,Tablet,Electronics,Sialkot,9,284.94,253.54,Online,JazzCash,Sara,2564.46,2281.86,282.6,11.02,2025,9,23
ORD-05871,2025-11-21,Headphones,Accessories,Karachi,1,84.2,63.42,Retail Store,JazzCash,Bilal,84.2,63.42,20.78,24.68,2025,11,21
ORD-06507,2025-11-18,External SSD,Electronics,Multan,4,280.95,208.38,Corporate,JazzCash,Hamza,1123.8,833.52,290.28,25.83,2025,11,18
ORD-02798,2025-02-08,Tablet,Electronics,Islamabad,7,569.1,254.21,Online,Debit Card,Bilal,3983.7,1779.47,2204.23,55.33,2025,2,8
ORD-00919,2025-06-28,Desk,Furniture,Faisalabad,10,351.49,231.71,Corporate,Cash,Hina,3514.9,2317.1,1197.8,34.08,2025,6,28
ORD-01647,2025-07-10,Office Chair,Furniture,Multan,8,400.87,285.65,Online,JazzCash,Sara,3206.96,2285.2,921.76,28.74,2025,7,10
ORD-05123,2025-05-24,Wireless Mouse,Accessories,Lahore,4,69.28,27.74,Corporate,Cash,Zoya,277.12,110.96,166.16,59.96,2025,5,24
ORD-05127,2025-05-08,External SSD,Electronics,Islamabad,4,273.36,78.79,Retail Store,JazzCash,Danish,1093.44,315.16,778.28,71.18,2025,5,8
ORD-04622,2025-07-06,Webcam,Accessories,Lahore,10,108.53,54.24,Retail Store,Cash,Ayesha,1085.3,542.4,542.9,50.02,2025,7,6
ORD-06810,2025-05-02,Tablet,Electronics,Karachi,8,717.67,410.37,Retail Store,JazzCash,Bilal,5741.36,3282.96,2458.4,42.82,2025,5,2
ORD-00365,2025-05-09,Tablet,Electronics,Sialkot,10,607.94,222.55,Corporate,Debit Card,Hamza,6079.4,2225.5,3853.9,63.39,2025,5,9
ORD-02126,2025-08-06,Wireless Mouse,Accessories,Lahore,4,65.93,19.12,Corporate,Cash,Sara,263.72,76.48,187.24,71.0,2025,8,6
ORD-08151,2025-02-21,Smartphone,Electronics,Islamabad,5,403.01,306.13,Retail Store,Debit Card,Ali,2015.05,1530.65,484.4,24.04,2025,2,21
ORD-08718,2025-08-16,Tablet,Electronics,Islamabad,1,369.69,236.15,Online,Debit Card,Bilal,369.69,236.15,133.54,36.12,2025,8,16
ORD-00056,2025-07-07,Office Chair,Furniture,Peshawar,4,407.27,192.56,Retail Store,Bank Transfer,Bilal,1629.08,770.24,858.84,52.72,2025,7,7
ORD-00639,2025-02-15,Printer,Office,Sialkot,3,486.9,289.74,Online,JazzCash,Usman,1460.7,869.22,591.48,40.49,2025,2,15
ORD-00303,2025-05-24,Tablet,Electronics,Sialkot,7,680.6,268.59,Retail Store,JazzCash,Hamza,4764.2,1880.13,2884.07,60.54,2025,5,24
ORD-05812,2025-09-14,External SSD,Electronics,Peshawar,5,169.29,121.49,Corporate,Bank Transfer,Hamza,846.45,607.45,239.0,28.24,2025,9,14
ORD-01277,2025-07-05,Office Chair,Furniture,Sialkot,1,316.01,281.96,Corporate,Credit Card,Zoya,316.01,281.96,34.05,10.77,2025,7,5
ORD-04433,2025-06-01,Smartphone,Electronics,Rawalpindi,2,953.12,300.89,Corporate,Debit Card,Bilal,1906.24,601.78,1304.46,68.43,2025,6,1
ORD-03645,2025-11-02,Desk,Furniture,Faisalabad,10,298.37,205.67,Corporate,JazzCash,Danish,2983.7,2056.7,927.0,31.07,2025,11,2
ORD-04144,2025-05-20,Headphones,Accessories,Multan,6,172.86,90.22,Retail Store,JazzCash,Danish,1037.16,541.32,495.84,47.81,2025,5,20
ORD-02879,2025-10-19,Tablet,Electronics,Sialkot,2,689.78,321.75,Corporate,0,Ali,1379.56,643.5,736.06,53.35,2025,10,19
ORD-06494,2025-04-06,Laptop,Electronics,Sialkot,9,1067.43,679.46,Online,JazzCash,Zoya,9606.87,6115.14,3491.73,36.35,2025,4,6
ORD-05241,2025-04-16,External SSD,Electronics,Sialkot,5,162.41,143.72,Online,JazzCash,Zoya,812.05,718.6,93.45,11.51,2025,4,16
ORD-09428,2025-06-18,Office Chair,Furniture,Multan,4,328.6,280.02,Online,Cash,Sara,1314.4,1120.08,194.32,14.78,2025,6,18
ORD-06938,2025-10-31,Smartphone,Electronics,Lahore,1,507.98,376.07,Online,Debit Card,Bilal,507.98,376.07,131.91,25.97,2025,10,31
